,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
5133,CDS,"product (methyl-accepting chemotaxis protein), transl_table (11), protein_id (ref|YP_002517775.2||gnl|REF_bmbuc|CCNA_02402), note (CC_2317), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2544607,2546151,1544,1,15.67357512953368,15.67357512953368,15.67357512953368,15.67357512953368
5141,CDS,"product (membrane integrity-associated transporter subunit PqiC), transl_table (11), protein_id (ref|YP_002517779.1||gnl|REF_bmbuc|CCNA_02406), note (CC_2321), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2549249,2549899,650,1,22.76923076923077,22.76923076923077,22.76923076923077,22.76923076923077
5153,CDS,"product (TonB protein), transl_table (11), protein_id (ref|YP_002517785.1||gnl|REF_bmbuc|CCNA_02412), note (CC_2327), experiment (EXISTENCE:LC-MS), ",2556193,2556915,722,2,69.11357340720221,61.14958448753463,69.11357340720221,69.11357340720221
5158,CDS,"product (DadA-related amino acid oxidase), transl_table (11), protein_id (ref|YP_002517787.1||gnl|REF_bmbuc|CCNA_02414), note (CC_2329), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2558192,2559208,1016,3,95.47244094488188,46.55511811023622,95.4724409448819,95.4724409448819
5160,CDS,"product (transcriptional regulatory protein RtrB), transl_table (11), protein_id (ref|YP_002517788.1||gnl|REF_bmbuc|CCNA_02415), note (CC_2330), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), experiment (this transcription factor is activated by SpdR and directly represses hfiA transcription according to Reyes-Ruiz et al (2019) doi:10.1371/journal.pgen.1008022), ",2559422,2559829,407,1,27.51842751842752,27.51842751842752,27.51842751842752,27.51842751842752
5168,CDS,"product (uracil DNA glycosylase superfamily protein), transl_table (11), protein_id (ref|YP_002517791.1||gnl|REF_bmbuc|CCNA_02418), note (CC_2333), ",2561765,2563204,1439,1,11.39680333564976,11.39680333564976,11.39680333564976,11.39680333564976
5188,CDS,"product (ribonuclease, CafA family), transl_table (11), protein_id (ref|YP_002517799.1||gnl|REF_bmbuc|CCNA_02426), note (CC_2341), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2569003,2570064,1061,2,15.31573986804901,15.31573986804901,45.42884071630537,45.42884071630537
5204,CDS,"product (DUF2948 family protein), transl_table (11), protein_id (ref|YP_002517807.2||gnl|REF_bmbuc|CCNA_02434), note (CC_2349), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",2575252,2575692,440,1,53.86363636363637,53.86363636363637,53.86363636363637,53.86363636363637
5208,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002517809.2||gnl|REF_bmbuc|CCNA_02436), note (CC_2351), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",2577082,2577531,449,1,40.97995545657015,40.97995545657015,40.97995545657015,40.97995545657015
5216,CDS,"product (transporter, major facilitator superfamily), transl_table (11), protein_id (ref|YP_002517812.1||gnl|REF_bmbuc|CCNA_02439), note (CC_2354), ",2579905,2581197,1292,1,12.46130030959752,12.46130030959752,12.46130030959752,12.46130030959752
5255,CDS,"product (methylmalonyl-CoA mutase beta subunit), EC_number (5.4.99.2), transl_table (11), protein_id (ref|YP_002517831.3||gnl|REF_bmbuc|CCNA_02458), note (CC_2373), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2599611,2601062,1451,3,78.35975189524466,50.40202159430279,78.35975189524466,78.35975189524466
5267,CDS,"product (UDP-glucose/GDP-mannose dehydrogenase family protein), EC_number (1.1.1.22), transl_table (11), protein_id (ref|YP_002517837.1||gnl|REF_bmbuc|CCNA_02464), note (CC_2379), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2606007,2607314,1307,1,12.93037490436113,12.93037490436113,12.93037490436113,12.93037490436113
5268,mobile_element,"mobile_element_type (insertion sequence:possible IS element), ",2606473,2607304,831,1,20.33694344163658,20.33694344163658,20.33694344163658,20.33694344163658
5274,CDS,"product (UDP-glucose/GDP-mannose dehydrogenase family protein), EC_number (1.1.1.22), transl_table (11), protein_id (ref|YP_002517838.1||gnl|REF_bmbuc|CCNA_02465), note (CC_2382), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2608583,2609890,1307,1,12.93037490436113,12.93037490436113,12.93037490436113,12.93037490436113
5275,mobile_element,"mobile_element_type (insertion sequence:possible IS element), ",2609049,2609880,831,1,20.33694344163658,20.33694344163658,20.33694344163658,20.33694344163658
5277,CDS,"product (UDP-glucose 4-epimerase), EC_number (5.1.3.2), transl_table (11), protein_id (ref|YP_002517839.1||gnl|REF_bmbuc|CCNA_02466), note (CC_2383), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2609942,2610925,983,1,14.14038657171923,14.14038657171923,14.14038657171923,14.14038657171923
5283,CDS,"product (type II toxin-antitoxin system HipA family toxin), transl_table (11), protein_id (ref|YP_002517842.1||gnl|REF_bmbuc|CCNA_02469), note (CC_2386), ",2611950,2612546,596,1,31.87919463087248,31.87919463087248,31.87919463087248,31.87919463087248
5285,CDS,"product (DNA integration/recombination/inversion protein), transl_table (11), protein_id (ref|YP_002517843.1||gnl|REF_bmbuc|CCNA_02470), note (CC_2387), ",2612678,2613682,1004,2,32.96812749003984,28.73505976095618,32.96812749003984,32.96812749003984
5287,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_009020539.1||gnl|REF_bmbuc|CCNA_03967), experiment (EXISTENCE:Ribosome profiling), ",2613137,2613619,482,2,55.60165975103735,53.3195020746888,55.60165975103735,55.60165975103735
5289,CDS,"product (cobalt-zinc-cadmium resistance protein czcC), transl_table (11), protein_id (ref|YP_002517844.1||gnl|REF_bmbuc|CCNA_02471), note (CC_2388), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2613665,2614930,1265,1,12.96442687747036,12.96442687747036,12.96442687747036,12.96442687747036
5303,CDS,"product (alpha/beta fold hydrolase), EC_number (2.3.1.12), transl_table (11), protein_id (ref|YP_002517851.1||gnl|REF_bmbuc|CCNA_02478), note (CC_2395), experiment (EXISTENCE:LC-MS), ",2622982,2623884,902,1,15.85365853658537,15.85365853658537,15.85365853658537,15.85365853658537
5305,CDS,"product (NAD(P)-dependent alcohol dehydrogenase), EC_number (1.1.1.90), transl_table (11), protein_id (ref|YP_002517852.1||gnl|REF_bmbuc|CCNA_02479), note (CC_2396), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",2623910,2625010,1100,1,41.90909090909091,41.90909090909091,41.90909090909091,41.90909090909091
5309,CDS,"product (TonB-dependent receptor), transl_table (11), protein_id (ref|YP_002517854.1||gnl|REF_bmbuc|CCNA_02481), note (CC_2398), ",2626536,2629109,2573,2,7.151185386708123,7.151185386708123,100.0,100.0
5313,CDS,"product (acyl-CoA synthetase), EC_number (6.2.1.12), transl_table (11), protein_id (ref|YP_002517856.1||gnl|REF_bmbuc|CCNA_02483), note (CC_2400), ",2630222,2631712,1490,2,11.00671140939597,11.00671140939597,11.00671140939597,11.00671140939597
5330,CDS,"product (protocatechuate 3,4-dioxygenase beta chain), EC_number (1.13.11.3), transl_table (11), protein_id (ref|YP_002517864.1||gnl|REF_bmbuc|CCNA_02491), note (CC_2408), ",2638974,2639681,707,1,49.22206506364923,49.22206506364923,49.22206506364923,49.22206506364923
5342,CDS,"product (DUF1800 family protein), transl_table (11), protein_id (ref|YP_002517870.1||gnl|REF_bmbuc|CCNA_02497), note (CC_2415), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2645968,2647773,1805,2,10.88642659279778,10.88642659279778,58.11634349030471,58.11634349030471
5352,CDS,"product (type IV secretory pathway, VirB6 channel protein), transl_table (11), protein_id (ref|YP_002517875.1||gnl|REF_bmbuc|CCNA_02502), note (CC_2420), ",2651668,2652828,1160,2,19.74137931034483,17.67241379310345,19.74137931034483,19.74137931034483
5354,CDS,"product (type IV secretory pathway, VirB9 channel protein), transl_table (11), protein_id (ref|YP_002517876.1||gnl|REF_bmbuc|CCNA_02503), note (CC_2421), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2652825,2653583,758,1,59.89445910290237,59.89445910290237,59.89445910290237,59.89445910290237
5364,CDS,"product (polyisoprenylphosphate hexose-1-phosphotransferase hfsE), transl_table (11), protein_id (ref|YP_002517880.4||gnl|REF_bmbuc|CCNA_02507), note (CC_2425), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2656649,2658154,1505,2,12.52491694352159,12.52491694352159,57.54152823920266,57.54152823920266
5368,CDS,"product (glycosyltransferase hfsG), transl_table (11), protein_id (ref|YP_002517882.1||gnl|REF_bmbuc|CCNA_02509), note (CC_2427), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",2659601,2660530,929,2,47.90096878363832,20.82884822389666,47.90096878363832,47.90096878363832
5384,CDS,"product (RcnB family protein), transl_table (11), protein_id (ref|YP_002517890.2||gnl|REF_bmbuc|CCNA_02517), note (CC_2435), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2667090,2667611,521,1,25.5278310940499,25.5278310940499,25.5278310940499,25.5278310940499
5386,CDS,"product (aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B), EC_number (6.3.5.7), transl_table (11), protein_id (ref|YP_002517891.3||gnl|REF_bmbuc|CCNA_02518), note (CC_2436), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2667679,2669175,1496,1,14.50534759358289,14.50534759358289,14.50534759358289,14.50534759358289
5402,CDS,"product (aspartate carbamoyltransferase), EC_number (2.1.3.2), transl_table (11), protein_id (ref|YP_002517898.1||gnl|REF_bmbuc|CCNA_02525), note (CC_2443), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",2673609,2674607,998,2,38.97795591182365,29.50901803607215,38.97795591182365,38.97795591182365
5406,CDS,"product (dihydroorotase), EC_number (3.5.2.3), transl_table (11), protein_id (ref|YP_002517899.1||gnl|REF_bmbuc|CCNA_02526), note (CC_2444), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",2674741,2676042,1301,2,27.20983858570331,23.13604919292852,27.20983858570331,27.20983858570331
5412,CDS,"product (DNA recombination-mediator protein A, SMF family), transl_table (11), protein_id (ref|YP_002517902.1||gnl|REF_bmbuc|CCNA_02529), note (CC_2447), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2677226,2678323,1097,1,20.23701002734731,20.23701002734731,20.23701002734731,20.23701002734731
5416,CDS,"product (proline-rich hypothetical protein), transl_table (11), protein_id (ref|YP_002517904.2||gnl|REF_bmbuc|CCNA_02531), note (CC_2449), ",2679589,2680371,782,4,48.84910485933504,19.24552429667519,76.08695652173913,76.08695652173913
5426,CDS,"product (type I DNA topoisomerase), EC_number (5.6.2.1), transl_table (11), protein_id (ref|YP_002517908.1||gnl|REF_bmbuc|CCNA_02535), note (CC_2451), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2681312,2684011,2699,1,6.446832160059281,6.446832160059281,6.446832160059281,6.446832160059281
5428,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_008877617.1||gnl|REF_bmbuc|CCNA_03900), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2684051,2684416,365,5,80.54794520547945,57.97260273972604,80.54794520547945,80.54794520547945
5432,CDS,"product (SGNH/GDSL hydrolase family protein), EC_number (3.2.1.4), transl_table (11), protein_id (ref|YP_002517911.1||gnl|REF_bmbuc|CCNA_02538), note (CC_2454), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2687023,2688045,1022,1,17.22113502935421,17.22113502935421,17.22113502935421,17.22113502935421
5434,CDS,"product (aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme), EC_number (2.6.1.1), transl_table (11), protein_id (ref|YP_002517912.1||gnl|REF_bmbuc|CCNA_02539), note (CC_2455), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",2688132,2689277,1145,1,13.88646288209607,13.88646288209607,13.88646288209607,13.88646288209607
5440,CDS,"product (MutT/nudix family phosphohydrolase), transl_table (11), protein_id (ref|YP_002517914.2||gnl|REF_bmbuc|CCNA_02541), note (CC_2457), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2690943,2691671,728,4,66.8956043956044,58.82554945054945,66.8956043956044,66.8956043956044
5446,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002517917.1||gnl|REF_bmbuc|CCNA_02544), note (CC_2460), experiment (EXISTENCE:Ribosome profiling), ",2692471,2692743,272,1,54.04411764705882,54.04411764705882,54.04411764705883,54.04411764705883
5448,CDS,"product (alkaline phosphatase), EC_number (3.1.3.1), transl_table (11), protein_id (ref|YP_002517918.2||gnl|REF_bmbuc|CCNA_02545), note (CC_2461), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2692800,2694473,1673,2,10.46025104602511,10.46025104602511,70.7112970711297,70.7112970711297
5454,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002517921.1||gnl|REF_bmbuc|CCNA_02548), note (CC_2464), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2696440,2697087,647,1,36.78516228748068,36.78516228748068,36.78516228748068,36.78516228748068
5480,CDS,"product (stalk cross-band protein StpC), transl_table (11), protein_id (ref|YP_002517933.1||gnl|REF_bmbuc|CCNA_02560), note (CC_2475), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2706854,2707492,638,1,20.68965517241379,20.68965517241379,20.68965517241379,20.68965517241379
5492,CDS,"product (membrane alanine aminopeptidase), EC_number (3.4.11.2), transl_table (11), protein_id (ref|YP_002517939.1||gnl|REF_bmbuc|CCNA_02566), note (CC_2481), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",2713910,2716501,2591,3,17.36781165573138,5.248938633732149,17.36781165573138,17.36781165573138
5494,CDS,"product (sensory transduction histidine kinase pleC), EC_number (2.7.13.3), transl_table (11), protein_id (ref|YP_002517940.1||gnl|REF_bmbuc|CCNA_02567), note (CC_2482), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2716669,2719197,2528,2,8.939873417721518,8.939873417721518,51.97784810126582,51.97784810126582
5496,CDS,"product (methylmalonyl Co-A mutase-associated GTPase), EC_number (2.7.-.-), transl_table (11), protein_id (ref|YP_002517941.1||gnl|REF_bmbuc|CCNA_02568), note (CC_2483), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2719265,2720245,980,1,15.30612244897959,15.30612244897959,15.30612244897959,15.30612244897959
5506,CDS,"product (2OG-Fe(II) oxygenase), transl_table (11), protein_id (ref|YP_002517946.1||gnl|REF_bmbuc|CCNA_02573), note (CC_2488), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2725850,2726593,743,1,21.26514131897712,21.26514131897712,21.26514131897712,21.26514131897712
5508,CDS,"product (DNA-deoxyinosine glycosylase), transl_table (11), protein_id (ref|YP_002517947.1||gnl|REF_bmbuc|CCNA_02574), note (CC_2489), ",2726580,2727155,575,2,31.65217391304348,31.65217391304348,31.65217391304348,31.65217391304348
5516,CDS,"product (TetR-family transcriptional regulator), transl_table (11), protein_id (ref|YP_002517951.2||gnl|REF_bmbuc|CCNA_02578), note (CC_2493), experiment (EXISTENCE:Ribosome profiling), ",2729198,2729842,644,2,23.4472049689441,23.13664596273292,23.4472049689441,23.4472049689441
5522,CDS,"product (DUF3291 domain-containing protein), transl_table (11), protein_id (ref|YP_002517954.1||gnl|REF_bmbuc|CCNA_02581), note (CC_2496), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2731704,2732189,485,2,25.77319587628866,25.77319587628866,25.77319587628866,25.77319587628866
5540,CDS,"product (aldo-keto reductase family protein SmbA), transl_table (11), protein_id (ref|YP_002517963.1||gnl|REF_bmbuc|CCNA_02590), note (CC_2504), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), db_xref (PDB:6GS8), ",2739616,2740506,890,1,24.60674157303371,24.60674157303371,24.60674157303371,24.60674157303371
5568,CDS,"product (DUF1254 domain-containing protein), EC_number (4.1.1.65), transl_table (11), protein_id (ref|YP_002517976.1||gnl|REF_bmbuc|CCNA_02603), note (CC_2518), experiment (EXISTENCE:LC-MS), ",2748535,2749821,1286,1,19.44012441679627,19.44012441679627,19.44012441679627,19.44012441679627
5574,CDS,"product (hybrid sensor histidine kinase/receiver domain protein), EC_number (2.7.13.3), transl_table (11), protein_id (ref|YP_002517979.1||gnl|REF_bmbuc|CCNA_02606), note (CC_2521), experiment (EXISTENCE:LC-MS), ",2751246,2753765,2519,2,4.62485113140135,4.62485113140135,99.44422389837237,99.44422389837237
5581,CDS,"product (DUF2939 domain-containing protein), transl_table (11), protein_id (ref|YP_002517981.1||gnl|REF_bmbuc|CCNA_02608), note (CC_2523), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2755289,2755867,578,2,67.47404844290658,54.06574394463668,67.47404844290658,67.47404844290658
5583,CDS,"product (YfdV-family permease protein), transl_table (11), protein_id (ref|YP_002517982.1||gnl|REF_bmbuc|CCNA_02609), note (CC_2524), ",2755878,2756816,938,1,22.38805970149254,22.38805970149254,22.38805970149254,22.38805970149254
5589,CDS,"product (alanyl-tRNA synthetase), EC_number (6.1.1.7), transl_table (11), protein_id (ref|YP_002517985.1||gnl|REF_bmbuc|CCNA_02612), note (CC_2529), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",2758473,2761115,2642,1,5.526116578349735,5.526116578349735,5.526116578349735,5.526116578349735
