,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
4946,CDS,"product (PPE family protein PPE38), transl_table (11), protein_id (ref|YP_177870.1|), note (Member of the Mycobacterium tuberculosis PPE protein family), experiment (COORDINATES:Mass spectrometry[PMID:21030493]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2632923,2634098,1175,5,100.0,68.05106382978722,100.0,100.0
4980,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_216886.1|), ",2650245,2651558,1313,2,83.39680121858339,77.07539984767706,83.39680121858339,83.39680121858339
4982,CDS,"product (PE-PGRS family protein PE_PGRS40), transl_table (11), protein_id (ref|YP_177875.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), ",2651753,2651938,185,3,100.0,100.0,100.0,100.0
4984,CDS,"product (rRNA small subunit methyltransferase E), transl_table (11), protein_id (ref|NP_216888.1|), ",2652037,2652825,788,1,73.22335025380711,73.22335025380711,73.22335025380711,73.22335025380711
4986,CDS,"product (chaperone protein DnaJ), transl_table (11), protein_id (ref|NP_216889.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2652839,2653987,1148,1,36.93379790940767,36.93379790940767,36.93379790940767,36.93379790940767
4996,CDS,"product (L-lysine N6-monooxygenase), transl_table (11), protein_id (ref|NP_216894.1|), note (L-lysine 6-monooxygenase (lysine N6-hydroxylase)), experiment (DESCRIPTION:Protein purification and characterization[PMID:16461464]), ",2656408,2657703,1295,1,9.266409266409266,9.266409266409266,9.266409266409266,9.266409266409266
5002,CDS,"product (polyketide synthetase), transl_table (11), protein_id (ref|NP_216897.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00012), ",2667255,2670269,3014,2,6.469807564698075,6.469807564698075,6.469807564698075,6.469807564698075
5006,CDS,"product (phenyloxazoline synthase), transl_table (11), protein_id (ref|NP_216899.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00012), inference (protein motif:PROSITE:PS00455), ",2671593,2675837,4244,1,6.738925541941565,6.738925541941565,6.738925541941565,6.738925541941565
5008,CDS,"product (2,3-dihydroxybenzoate-AMP ligase), transl_table (11), protein_id (ref|NP_216900.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00455), ",2675936,2677633,1697,1,20.91926929876252,20.91926929876252,20.91926929876252,20.91926929876252
5018,CDS,"product (oxygen-independent coproporphyrinogen III oxidase), transl_table (11), protein_id (ref|NP_216904.1|), note (coproporphyrinogenase (coprogen oxidase)), ",2682015,2683142,1127,1,36.02484472049689,36.02484472049689,36.02484472049689,36.02484472049689
5034,CDS,"product (integral membrane protein), transl_table (11), protein_id (ref|NP_216911.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",2690072,2692075,2003,1,7.938092860708937,7.938092860708937,7.938092860708936,7.938092860708936
5042,CDS,"product (acid and phagosome regulated protein AprC), transl_table (11), protein_id (ref|YP_177878.1|), note (member of the Mycobacterium tuberculosis PE family, PGRS subfamily of gly-rich proteins, restricted to M. tuberculosis complex), inference (protein motif:PROSITE:PS00583), ",2692799,2693884,1085,8,64.14746543778801,46.70506912442396,64.14746543778801,64.14746543778801
5062,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_216921.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2703269,2703838,569,1,31.28295254833041,31.28295254833041,31.2829525483304,31.2829525483304
5074,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_216927.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2708310,2709965,1655,1,9.123867069486405,9.123867069486405,9.123867069486405,9.123867069486405
5080,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_216930.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",2711332,2712876,1544,1,8.937823834196891,8.937823834196891,8.937823834196891,8.937823834196891
5106,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_216941.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",2721866,2723308,1442,1,10.67961165048544,10.67961165048544,10.67961165048544,10.67961165048544
5108,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_216942.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:14532352]), inference (protein motif:PROSITE:PS00017), ",2723308,2724183,875,1,24.11428571428571,24.11428571428571,24.11428571428571,24.11428571428571
5122,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_216948.1|), ",2728437,2728847,410,1,34.63414634146341,34.63414634146341,34.63414634146341,34.63414634146341
5140,CDS,"product (GTPase Obg), transl_table (11), protein_id (ref|NP_216956.1|), note (GTP1/Obg family), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), ",2738247,2739686,1439,1,13.89854065323141,13.89854065323141,13.89854065323141,13.89854065323141
5148,CDS,"product (ribonuclease E), transl_table (11), protein_id (ref|NP_216960.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2742123,2744984,2861,2,6.256553652569032,6.081789584061517,6.256553652569032,6.256553652569032
5154,CDS,"product (folylpolyglutamate synthase FolC), transl_table (11), protein_id (ref|NP_216963.1|), note (folylpoly-gamma-glutamate synthetase (FPGS)), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS01012), ",2746135,2747598,1463,1,15.24265208475735,15.24265208475735,15.24265208475735,15.24265208475735
5156,CDS,"product (valine--tRNA ligase), transl_table (11), protein_id (ref|NP_216964.1|), note (valyl-tRNA synthase protein ValS (valyl-tRNA synthetase)), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00178), ",2747595,2750225,2630,1,6.121673003802282,6.121673003802282,6.121673003802282,6.121673003802282
5160,CDS,"product (resuscitation-promoting factor RpfE), transl_table (11), protein_id (ref|NP_216966.1|), experiment (DESCRIPTION:Gene expression, mutation analysis[PMID:15207486]), experiment (DESCRIPTION:Mutation analysis[PMID:18186793]), experiment (EXISTENCE:Mass spectrometry[PMID:17443846]), ",2751662,2752180,518,2,44.5945945945946,44.5945945945946,44.5945945945946,44.5945945945946
5166,CDS,"product (molybdenum cofactor guanylyltransferase), transl_table (11), protein_id (ref|NP_216969.1|), note (molybdopterin-guanine dinucleotide biosynthesis protein MobA), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2753018,2753623,605,1,29.25619834710744,29.25619834710744,29.25619834710744,29.25619834710744
5196,CDS,"product (ribose-5-phosphate isomerase B), transl_table (11), protein_id (ref|YP_177884.1|), experiment (DESCRIPTION:Gene expression, protein purification and characterization[PMID:14687575]), experiment (DESCRIPTION:Protein purification and characterization[PMID:15590681]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2767671,2768159,488,1,25.40983606557377,25.40983606557377,25.40983606557377,25.40983606557377
5214,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_216989.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2775568,2776284,716,1,22.48603351955307,22.48603351955307,22.48603351955307,22.48603351955307
5224,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_216994.1|), ",2784123,2784608,485,1,47.21649484536082,47.21649484536082,47.21649484536083,47.21649484536083
5234,CDS,"product (bifunctional L-3-phosphoserine phosphatase/1-acyl-sn-glycerol-3-phosphate acyltransferase), transl_table (11), protein_id (ref|NP_216999.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",2789280,2791022,1742,1,7.74971297359357,7.74971297359357,7.749712973593571,7.749712973593571
5244,CDS,"product (PE-PGRS family protein PE_PGRS42), transl_table (11), protein_id (ref|YP_177886.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",2795301,2797385,2084,7,83.58925143953934,43.5974773786674,92.61036468330134,92.61036468330134
5246,CDS,"product (LuxR family transcriptional regulator), transl_table (11), protein_id (ref|NP_217004.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00017), inference (protein motif:PROSITE:PS00622), ",2797467,2800880,3413,1,16.31995312042191,16.31995312042191,16.31995312042192,16.31995312042192
5251,CDS,"product (PE-PGRS family protein PE_PGRS43), transl_table (11), protein_id (ref|YP_177887.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",2801254,2806236,4982,30,84.81533520674428,19.36437842901111,92.61340826977117,92.61340826977117
5274,CDS,"product (acyl-CoA dehydrogenase FadE19), transl_table (11), protein_id (ref|NP_217016.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00072), inference (protein motif:PROSITE:PS00073), ",2813727,2814911,1184,1,23.05743243243243,23.05743243243243,23.05743243243243,23.05743243243243
5276,CDS,"product (acetyl/propionyl-CoA carboxylase subuit alpha), transl_table (11), protein_id (ref|NP_217017.1|), note (AccA1: biotin carboxylase + biotin carboxyl carrier protein (BCCP)), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00188), inference (protein motif:PROSITE:PS00866), inference (protein motif:PROSITE:PS00867), ",2814916,2816880,1964,3,51.88391038696538,34.09708078750848,51.88391038696538,51.88391038696538
5282,CDS,"product (succinyl-CoA:3-ketoacid-CoA transferase subunit A), transl_table (11), protein_id (ref|NP_217020.1|), note (ScoA (3-oxo acid:CoA transferase) (OXCT A) (succinyl-CoA:3-oxoacid-CoAtransferase)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2819124,2819870,746,1,32.97587131367293,32.97587131367293,32.97587131367293,32.97587131367293
5288,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217023.1|), note (A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2822438,2823259,821,5,60.65773447015835,38.05115712545676,60.65773447015835,60.65773447015835
5290,CDS,"product (integral membrane protein), transl_table (11), protein_id (ref|NP_217024.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2823256,2824593,1337,4,29.16978309648467,17.27748691099476,29.16978309648467,29.16978309648467
5294,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217026.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), ",2825488,2827089,1601,1,8.057464084946908,8.057464084946908,8.057464084946908,8.057464084946908
5296,CDS,"product (oligoribonuclease), transl_table (11), protein_id (ref|NP_217027.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2827157,2827804,647,1,20.86553323029366,20.86553323029366,20.86553323029366,20.86553323029366
5305,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217029.1|), ",2830161,2830583,422,2,41.46919431279621,37.20379146919431,41.46919431279621,41.46919431279621
5325,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217038.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",2838129,2839541,1412,3,41.28895184135978,13.90462700661001,41.28895184135978,41.28895184135978
5329,CDS,"product (fatty acid synthase), transl_table (11), protein_id (ref|NP_217040.1|), note (Fas (fatty acid synthetase)), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), inference (protein motif:PROSITE:PS00606), ",2840123,2849332,9209,1,3.550874144858291,3.550874144858291,3.550874144858291,3.550874144858291
5347,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217048.1|), ",2857853,2858254,401,1,38.90274314214464,38.90274314214464,38.90274314214464,38.90274314214464
5363,CDS,"product (chorismate synthase), transl_table (11), protein_id (ref|NP_217056.1|), note (5-enolpyruvylshikimate-3-phosphate phospholyase), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00788), ",2863207,2864412,1205,5,94.48132780082987,26.78838174273859,95.35269709543569,95.35269709543569
5367,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217058.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",2865130,2866341,1211,1,15.35920726672172,15.35920726672172,15.35920726672172,15.35920726672172
5387,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217067.1|), ",2870775,2871194,419,5,100.0,95.75178997613365,100.0,100.0
5405,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217076.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2880075,2881052,977,2,18.62845445240532,18.06550665301945,18.62845445240532,18.62845445240532
5416,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217082.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2886373,2889795,3422,2,22.2676797194623,6.239041496201052,22.2676797194623,22.2676797194623
5418,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217083.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",2889795,2892449,2654,1,6.593820648078371,6.593820648078371,6.593820648078372,6.593820648078372
5422,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217085.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2893464,2894408,944,1,36.75847457627119,36.75847457627119,36.75847457627118,36.75847457627118
5426,CDS,"product (transmembrane protein), transl_table (11), protein_id (ref|NP_217087.1|), ",2894893,2895960,1067,2,13.21462043111528,12.98031865042174,13.21462043111528,13.21462043111528
5444,CDS,"product (histidine--tRNA ligase), transl_table (11), protein_id (ref|NP_217096.1|), note (Probable hisS, histidyl-tRNA synthetase (HISRS) (histidine--translase)), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), ",2904821,2906092,1271,3,34.06766325727774,29.53055337004983,34.06766325727774,34.06766325727774
5446,CDS,"product (glyoxalase II), transl_table (11), protein_id (ref|NP_217097.1|), note (hydroxyacylglutathione hydrolase (GLX II) Cofactor: binds two zinc ions.), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2906089,2906763,674,1,17.95252225519288,17.95252225519288,17.95252225519288,17.95252225519288
5448,CDS,"product (peptidyl-prolyl cis-trans isomerase B), transl_table (11), protein_id (ref|NP_217098.1|), note (cyclophilin (PPIase) (rotamase) (peptidylprolyl isomerase)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",2906814,2907740,926,1,45.14038876889849,45.14038876889849,45.14038876889849,45.14038876889849
